Date,zone,centre,Price
26-05-93,3,GUWAHATI,NA
26-05-93,3,PATNA,NA
26-05-93,3,SHILLONG,NA
26-05-93,3,AIZAWL,NA
26-05-93,3,BHUBANESHWAR,NA
26-05-93,3,CUTTACK,NA
26-05-93,3,KOLKATA,NA
26-05-93,3,AGARTALA,NA
26-05-93,4,HYDERABAD,NA
26-05-93,4,VIJAYAWADA,NA
26-05-93,4,BANGALORE,NA
26-05-93,4,THIRUVANANTHAPURAM,NA
26-05-93,4,ERNAKULAM,NA
26-05-93,4,CHENNAI,NA
26-05-93,4,MADURAI,NA
26-05-93,4,PONDICHERRY,NA
02-06-93,1,HISAR,NA
02-06-93,1,KARNAL,NA
02-06-93,1,SHIMLA,NA
02-06-93,1,MANDI,NA
02-06-93,1,SRINAGAR,NA
02-06-93,1,JAMMU,NA
02-06-93,1,AMRITSAR,NA
02-06-93,1,LUDHIANA,NA
02-06-93,1,LUCKNOW,NA
02-06-93,1,KANPUR,NA
02-06-93,1,CHANDIGARH,NA
02-06-93,1,DELHI,NA
02-06-93,2,AHMEDABAD,NA
02-06-93,2,RAJKOT,NA
02-06-93,2,PANAJI,NA
02-06-93,2,BHOPAL,NA
02-06-93,2,INDORE,NA
02-06-93,2,MUMBAI,NA
02-06-93,2,NAGPUR,NA
02-06-93,2,JAIPUR,NA
02-06-93,2,JODHPUR,NA
02-06-93,3,GUWAHATI,NA
02-06-93,3,PATNA,NA
02-06-93,3,SHILLONG,NA
02-06-93,3,AIZAWL,NA
02-06-93,3,BHUBANESHWAR,NA
02-06-93,3,CUTTACK,NA
02-06-93,3,KOLKATA,NA
02-06-93,3,AGARTALA,NA
02-06-93,4,HYDERABAD,NA
02-06-93,4,VIJAYAWADA,NA
02-06-93,4,BANGALORE,NA
02-06-93,4,THIRUVANANTHAPURAM,NA
02-06-93,4,ERNAKULAM,NA
02-06-93,4,CHENNAI,NA
02-06-93,4,MADURAI,NA
02-06-93,4,PONDICHERRY,NA
09-06-93,1,HISAR,NA
09-06-93,1,KARNAL,NA
09-06-93,1,SHIMLA,NA
09-06-93,1,MANDI,NA
09-06-93,1,SRINAGAR,NA
09-06-93,1,JAMMU,NA
09-06-93,1,AMRITSAR,NA
09-06-93,1,LUDHIANA,NA
09-06-93,1,LUCKNOW,NA
09-06-93,1,KANPUR,NA
09-06-93,1,CHANDIGARH,NA
09-06-93,1,DELHI,NA
09-06-93,2,AHMEDABAD,NA
09-06-93,2,RAJKOT,NA
09-06-93,2,PANAJI,NA
09-06-93,2,BHOPAL,NA
09-06-93,2,INDORE,NA
09-06-93,2,MUMBAI,NA
09-06-93,2,NAGPUR,NA
09-06-93,2,JAIPUR,NA
09-06-93,2,JODHPUR,NA
09-06-93,3,GUWAHATI,NA
09-06-93,3,PATNA,NA
09-06-93,3,SHILLONG,NA
09-06-93,3,AIZAWL,NA
09-06-93,3,BHUBANESHWAR,NA
09-06-93,3,CUTTACK,NA
09-06-93,3,KOLKATA,NA
09-06-93,3,AGARTALA,NA
09-06-93,4,HYDERABAD,NA
09-06-93,4,VIJAYAWADA,NA
09-06-93,4,BANGALORE,NA
09-06-93,4,THIRUVANANTHAPURAM,NA
09-06-93,4,ERNAKULAM,NA
09-06-93,4,CHENNAI,NA
09-06-93,4,MADURAI,NA
09-06-93,4,PONDICHERRY,NA
16-06-93,1,HISAR,NA
16-06-93,1,KARNAL,NA
16-06-93,1,SHIMLA,NA
16-06-93,1,MANDI,NA
16-06-93,1,SRINAGAR,NA
16-06-93,1,JAMMU,NA
16-06-93,1,AMRITSAR,NA
16-06-93,1,LUDHIANA,NA
16-06-93,1,LUCKNOW,NA
16-06-93,1,KANPUR,NA
16-06-93,1,CHANDIGARH,NA
16-06-93,1,DELHI,NA
16-06-93,2,AHMEDABAD,NA
16-06-93,2,RAJKOT,NA
16-06-93,2,PANAJI,NA
16-06-93,2,BHOPAL,NA
16-06-93,2,INDORE,NA
16-06-93,2,MUMBAI,NA
16-06-93,2,NAGPUR,NA
16-06-93,2,JAIPUR,NA
16-06-93,2,JODHPUR,NA
16-06-93,3,GUWAHATI,NA
16-06-93,3,PATNA,NA
16-06-93,3,SHILLONG,NA
16-06-93,3,AIZAWL,NA
16-06-93,3,BHUBANESHWAR,NA
16-06-93,3,CUTTACK,NA
16-06-93,3,KOLKATA,NA
16-06-93,3,AGARTALA,NA
16-06-93,4,HYDERABAD,NA
16-06-93,4,VIJAYAWADA,NA
16-06-93,4,BANGALORE,NA
16-06-93,4,THIRUVANANTHAPURAM,NA
16-06-93,4,ERNAKULAM,NA
16-06-93,4,CHENNAI,NA
16-06-93,4,MADURAI,NA
16-06-93,4,PONDICHERRY,NA
23-06-93,1,HISAR,NA
23-06-93,1,KARNAL,NA
23-06-93,1,SHIMLA,NA
23-06-93,1,MANDI,NA
23-06-93,1,SRINAGAR,NA
23-06-93,1,JAMMU,NA
23-06-93,1,AMRITSAR,NA
23-06-93,1,LUDHIANA,NA
23-06-93,1,LUCKNOW,NA
23-06-93,1,KANPUR,NA
23-06-93,1,CHANDIGARH,NA
23-06-93,1,DELHI,NA
23-06-93,2,AHMEDABAD,NA
23-06-93,2,RAJKOT,NA
23-06-93,2,PANAJI,NA
23-06-93,2,BHOPAL,NA
23-06-93,2,INDORE,NA
23-06-93,2,MUMBAI,NA
23-06-93,2,NAGPUR,NA
23-06-93,2,JAIPUR,NA
23-06-93,2,JODHPUR,NA
23-06-93,3,GUWAHATI,NA
23-06-93,3,PATNA,NA
23-06-93,3,SHILLONG,NA
23-06-93,3,AIZAWL,NA
23-06-93,3,BHUBANESHWAR,NA
23-06-93,3,CUTTACK,NA
23-06-93,3,KOLKATA,NA
23-06-93,3,AGARTALA,NA
23-06-93,4,HYDERABAD,NA
23-06-93,4,VIJAYAWADA,NA
23-06-93,4,BANGALORE,NA
23-06-93,4,THIRUVANANTHAPURAM,NA
23-06-93,4,ERNAKULAM,NA
23-06-93,4,CHENNAI,NA
23-06-93,4,MADURAI,NA
23-06-93,4,PONDICHERRY,NA
30-06-93,1,HISAR,NA
30-06-93,1,KARNAL,NA
30-06-93,1,SHIMLA,NA
30-06-93,1,MANDI,NA
30-06-93,1,SRINAGAR,NA
30-06-93,1,JAMMU,NA
30-06-93,1,AMRITSAR,NA
30-06-93,1,LUDHIANA,NA
30-06-93,1,LUCKNOW,NA
30-06-93,1,KANPUR,NA
30-06-93,1,CHANDIGARH,NA
30-06-93,1,DELHI,NA
30-06-93,2,AHMEDABAD,NA
30-06-93,2,RAJKOT,NA
30-06-93,2,PANAJI,NA
30-06-93,2,BHOPAL,NA
30-06-93,2,INDORE,NA
30-06-93,2,MUMBAI,NA
30-06-93,2,NAGPUR,NA
30-06-93,2,JAIPUR,NA
30-06-93,2,JODHPUR,NA
30-06-93,3,GUWAHATI,NA
30-06-93,3,PATNA,NA
30-06-93,3,SHILLONG,NA
30-06-93,3,AIZAWL,NA
30-06-93,3,BHUBANESHWAR,NA
30-06-93,3,CUTTACK,NA
30-06-93,3,KOLKATA,NA
30-06-93,3,AGARTALA,NA
30-06-93,4,HYDERABAD,NA
30-06-93,4,VIJAYAWADA,NA
30-06-93,4,BANGALORE,NA
30-06-93,4,THIRUVANANTHAPURAM,NA
30-06-93,4,ERNAKULAM,NA
30-06-93,4,CHENNAI,NA
30-06-93,4,MADURAI,NA
30-06-93,4,PONDICHERRY,NA
07-07-93,1,HISAR,NA
07-07-93,1,KARNAL,NA
07-07-93,1,SHIMLA,NA
07-07-93,1,MANDI,NA
07-07-93,1,SRINAGAR,NA
07-07-93,1,JAMMU,NA
07-07-93,1,AMRITSAR,NA
07-07-93,1,LUDHIANA,NA
07-07-93,1,LUCKNOW,NA
07-07-93,1,KANPUR,NA
07-07-93,1,CHANDIGARH,NA
07-07-93,1,DELHI,NA
07-07-93,2,AHMEDABAD,NA
07-07-93,2,RAJKOT,NA
07-07-93,2,PANAJI,NA
07-07-93,2,BHOPAL,NA
07-07-93,2,INDORE,NA
07-07-93,2,MUMBAI,NA
07-07-93,2,NAGPUR,NA
07-07-93,2,JAIPUR,NA
07-07-93,2,JODHPUR,NA
07-07-93,3,GUWAHATI,NA
07-07-93,3,PATNA,NA
07-07-93,3,SHILLONG,NA
07-07-93,3,AIZAWL,NA
07-07-93,3,BHUBANESHWAR,NA
07-07-93,3,CUTTACK,NA
07-07-93,3,KOLKATA,NA
07-07-93,3,AGARTALA,NA
07-07-93,4,HYDERABAD,NA
07-07-93,4,VIJAYAWADA,NA
07-07-93,4,BANGALORE,NA
07-07-93,4,THIRUVANANTHAPURAM,NA
07-07-93,4,ERNAKULAM,NA
07-07-93,4,CHENNAI,NA
07-07-93,4,MADURAI,NA
07-07-93,4,PONDICHERRY,NA
14-07-93,1,HISAR,NA
14-07-93,1,KARNAL,NA
14-07-93,1,SHIMLA,NA
14-07-93,1,MANDI,NA
14-07-93,1,SRINAGAR,NA
14-07-93,1,JAMMU,NA
14-07-93,1,AMRITSAR,NA
14-07-93,1,LUDHIANA,NA
14-07-93,1,LUCKNOW,NA
14-07-93,1,KANPUR,NA
14-07-93,1,CHANDIGARH,NA
14-07-93,1,DELHI,NA
14-07-93,2,AHMEDABAD,NA
14-07-93,2,RAJKOT,NA
14-07-93,2,PANAJI,NA
14-07-93,2,BHOPAL,NA
14-07-93,2,INDORE,NA
14-07-93,2,MUMBAI,NA
14-07-93,2,NAGPUR,NA
14-07-93,2,JAIPUR,NA
14-07-93,2,JODHPUR,NA
14-07-93,3,GUWAHATI,NA
14-07-93,3,PATNA,NA
14-07-93,3,SHILLONG,NA
14-07-93,3,AIZAWL,NA
14-07-93,3,BHUBANESHWAR,NA
14-07-93,3,CUTTACK,NA
14-07-93,3,KOLKATA,NA
14-07-93,3,AGARTALA,NA
14-07-93,4,HYDERABAD,NA
14-07-93,4,VIJAYAWADA,NA
14-07-93,4,BANGALORE,NA
14-07-93,4,THIRUVANANTHAPURAM,NA
14-07-93,4,ERNAKULAM,NA
14-07-93,4,CHENNAI,NA
14-07-93,4,MADURAI,NA
14-07-93,4,PONDICHERRY,NA
21-07-93,1,HISAR,NA
21-07-93,1,KARNAL,NA
21-07-93,1,SHIMLA,NA
21-07-93,1,MANDI,NA
21-07-93,1,SRINAGAR,NA
21-07-93,1,JAMMU,NA
21-07-93,1,AMRITSAR,NA
21-07-93,1,LUDHIANA,NA
21-07-93,1,LUCKNOW,NA
21-07-93,1,KANPUR,NA
21-07-93,1,CHANDIGARH,NA
21-07-93,1,DELHI,NA
21-07-93,2,AHMEDABAD,NA
21-07-93,2,RAJKOT,NA
21-07-93,2,PANAJI,NA
21-07-93,2,BHOPAL,NA
21-07-93,2,INDORE,NA
21-07-93,2,MUMBAI,NA
21-07-93,2,NAGPUR,NA
21-07-93,2,JAIPUR,NA
21-07-93,2,JODHPUR,NA
21-07-93,3,GUWAHATI,NA
21-07-93,3,PATNA,NA
21-07-93,3,SHILLONG,NA
21-07-93,3,AIZAWL,NA
21-07-93,3,BHUBANESHWAR,NA
21-07-93,3,CUTTACK,NA
21-07-93,3,KOLKATA,NA
21-07-93,3,AGARTALA,NA
21-07-93,4,HYDERABAD,NA
21-07-93,4,VIJAYAWADA,NA
21-07-93,4,BANGALORE,NA
21-07-93,4,THIRUVANANTHAPURAM,NA
21-07-93,4,ERNAKULAM,NA
21-07-93,4,CHENNAI,NA
21-07-93,4,MADURAI,NA
21-07-93,4,PONDICHERRY,NA
28-07-93,1,HISAR,NA
28-07-93,1,KARNAL,NA
28-07-93,1,SHIMLA,NA
28-07-93,1,MANDI,NA
28-07-93,1,SRINAGAR,NA
28-07-93,1,JAMMU,NA
28-07-93,1,AMRITSAR,NA
28-07-93,1,LUDHIANA,NA
28-07-93,1,LUCKNOW,NA
28-07-93,1,KANPUR,NA
28-07-93,1,CHANDIGARH,NA
28-07-93,1,DELHI,NA
28-07-93,2,AHMEDABAD,NA
28-07-93,2,RAJKOT,NA
28-07-93,2,PANAJI,NA
28-07-93,2,BHOPAL,NA
28-07-93,2,INDORE,NA
28-07-93,2,MUMBAI,NA
28-07-93,2,NAGPUR,NA
28-07-93,2,JAIPUR,NA
28-07-93,2,JODHPUR,NA
28-07-93,3,GUWAHATI,NA
28-07-93,3,PATNA,NA
28-07-93,3,SHILLONG,NA
28-07-93,3,AIZAWL,NA
28-07-93,3,BHUBANESHWAR,NA
28-07-93,3,CUTTACK,NA
28-07-93,3,KOLKATA,NA
28-07-93,3,AGARTALA,NA
28-07-93,4,HYDERABAD,NA
28-07-93,4,VIJAYAWADA,NA
28-07-93,4,BANGALORE,NA
28-07-93,4,THIRUVANANTHAPURAM,NA
28-07-93,4,ERNAKULAM,NA
28-07-93,4,CHENNAI,NA
28-07-93,4,MADURAI,NA
28-07-93,4,PONDICHERRY,NA
04-08-93,1,HISAR,NA
04-08-93,1,KARNAL,NA
04-08-93,1,SHIMLA,NA
04-08-93,1,MANDI,NA
04-08-93,1,SRINAGAR,NA
04-08-93,1,JAMMU,NA
04-08-93,1,AMRITSAR,NA
04-08-93,1,LUDHIANA,NA
04-08-93,1,LUCKNOW,NA
04-08-93,1,KANPUR,NA
04-08-93,1,CHANDIGARH,NA
04-08-93,1,DELHI,NA
04-08-93,2,AHMEDABAD,NA
04-08-93,2,RAJKOT,NA
04-08-93,2,PANAJI,NA
04-08-93,2,BHOPAL,NA
04-08-93,2,INDORE,NA
04-08-93,2,MUMBAI,NA
04-08-93,2,NAGPUR,NA
04-08-93,2,JAIPUR,NA
04-08-93,2,JODHPUR,NA
04-08-93,3,GUWAHATI,NA
04-08-93,3,PATNA,NA
04-08-93,3,SHILLONG,NA
04-08-93,3,AIZAWL,NA
04-08-93,3,BHUBANESHWAR,NA
04-08-93,3,CUTTACK,NA
04-08-93,3,KOLKATA,NA
04-08-93,3,AGARTALA,NA
04-08-93,4,HYDERABAD,NA
04-08-93,4,VIJAYAWADA,NA
04-08-93,4,BANGALORE,NA
04-08-93,4,THIRUVANANTHAPURAM,NA
04-08-93,4,ERNAKULAM,NA
04-08-93,4,CHENNAI,NA
04-08-93,4,MADURAI,NA
04-08-93,4,PONDICHERRY,NA
11-08-93,1,HISAR,NA
11-08-93,1,KARNAL,NA
11-08-93,1,SHIMLA,NA
11-08-93,1,MANDI,NA
11-08-93,1,SRINAGAR,NA
11-08-93,1,JAMMU,NA
11-08-93,1,AMRITSAR,NA
11-08-93,1,LUDHIANA,NA
11-08-93,1,LUCKNOW,NA
11-08-93,1,KANPUR,NA
11-08-93,1,CHANDIGARH,NA
11-08-93,1,DELHI,NA
11-08-93,2,AHMEDABAD,NA
11-08-93,2,RAJKOT,NA
11-08-93,2,PANAJI,NA
11-08-93,2,BHOPAL,NA
11-08-93,2,INDORE,NA
11-08-93,2,MUMBAI,NA
11-08-93,2,NAGPUR,NA
11-08-93,2,JAIPUR,NA
11-08-93,2,JODHPUR,NA
11-08-93,3,GUWAHATI,NA
11-08-93,3,PATNA,NA
11-08-93,3,SHILLONG,NA
11-08-93,3,AIZAWL,NA
11-08-93,3,BHUBANESHWAR,NA
11-08-93,3,CUTTACK,NA
11-08-93,3,KOLKATA,NA
11-08-93,3,AGARTALA,NA
11-08-93,4,HYDERABAD,NA
11-08-93,4,VIJAYAWADA,NA
11-08-93,4,BANGALORE,NA
11-08-93,4,THIRUVANANTHAPURAM,NA
11-08-93,4,ERNAKULAM,NA
11-08-93,4,CHENNAI,NA
11-08-93,4,MADURAI,NA
11-08-93,4,PONDICHERRY,NA
18-08-93,1,HISAR,NA
18-08-93,1,KARNAL,NA
18-08-93,1,SHIMLA,NA
18-08-93,1,MANDI,NA
18-08-93,1,SRINAGAR,NA
18-08-93,1,JAMMU,NA
18-08-93,1,AMRITSAR,NA
18-08-93,1,LUDHIANA,NA
18-08-93,1,LUCKNOW,NA
18-08-93,1,KANPUR,NA
18-08-93,1,CHANDIGARH,NA
18-08-93,1,DELHI,NA
18-08-93,2,AHMEDABAD,NA
18-08-93,2,RAJKOT,NA
18-08-93,2,PANAJI,NA
18-08-93,2,BHOPAL,NA
18-08-93,2,INDORE,NA
18-08-93,2,MUMBAI,NA
18-08-93,2,NAGPUR,NA
18-08-93,2,JAIPUR,NA
18-08-93,2,JODHPUR,NA
18-08-93,3,GUWAHATI,NA
18-08-93,3,PATNA,NA
18-08-93,3,SHILLONG,NA
18-08-93,3,AIZAWL,NA
18-08-93,3,BHUBANESHWAR,NA
18-08-93,3,CUTTACK,NA
18-08-93,3,KOLKATA,NA
18-08-93,3,AGARTALA,NA
18-08-93,4,HYDERABAD,NA
18-08-93,4,VIJAYAWADA,NA
18-08-93,4,BANGALORE,NA
18-08-93,4,THIRUVANANTHAPURAM,NA
18-08-93,4,ERNAKULAM,NA
18-08-93,4,CHENNAI,NA
18-08-93,4,MADURAI,NA
18-08-93,4,PONDICHERRY,NA
25-08-93,1,HISAR,NA
25-08-93,1,KARNAL,NA
25-08-93,1,SHIMLA,NA
25-08-93,1,MANDI,NA
25-08-93,1,SRINAGAR,NA
25-08-93,1,JAMMU,NA
25-08-93,1,AMRITSAR,NA
25-08-93,1,LUDHIANA,NA
25-08-93,1,LUCKNOW,NA
25-08-93,1,KANPUR,NA
25-08-93,1,CHANDIGARH,NA
25-08-93,1,DELHI,NA
25-08-93,2,AHMEDABAD,NA
25-08-93,2,RAJKOT,NA
25-08-93,2,PANAJI,NA
25-08-93,2,BHOPAL,NA
25-08-93,2,INDORE,NA
25-08-93,2,MUMBAI,NA
25-08-93,2,NAGPUR,NA
25-08-93,2,JAIPUR,NA
25-08-93,2,JODHPUR,NA
25-08-93,3,GUWAHATI,NA
25-08-93,3,PATNA,NA
25-08-93,3,SHILLONG,NA
25-08-93,3,AIZAWL,NA
25-08-93,3,BHUBANESHWAR,NA
25-08-93,3,CUTTACK,NA
25-08-93,3,KOLKATA,NA
25-08-93,3,AGARTALA,NA
25-08-93,4,HYDERABAD,NA
25-08-93,4,VIJAYAWADA,NA
25-08-93,4,BANGALORE,NA
25-08-93,4,THIRUVANANTHAPURAM,NA
25-08-93,4,ERNAKULAM,NA
25-08-93,4,CHENNAI,NA
25-08-93,4,MADURAI,NA
25-08-93,4,PONDICHERRY,NA
01-09-93,1,HISAR,NA
01-09-93,1,KARNAL,NA
01-09-93,1,SHIMLA,NA
01-09-93,1,MANDI,NA
01-09-93,1,SRINAGAR,NA
01-09-93,1,JAMMU,NA
01-09-93,1,AMRITSAR,NA
01-09-93,1,LUDHIANA,NA
01-09-93,1,LUCKNOW,NA
01-09-93,1,KANPUR,NA
01-09-93,1,CHANDIGARH,NA
01-09-93,1,DELHI,NA
01-09-93,2,AHMEDABAD,NA
01-09-93,2,RAJKOT,NA
01-09-93,2,PANAJI,NA
01-09-93,2,BHOPAL,NA
01-09-93,2,INDORE,NA
01-09-93,2,MUMBAI,NA
01-09-93,2,NAGPUR,NA
01-09-93,2,JAIPUR,NA
01-09-93,2,JODHPUR,NA
01-09-93,3,GUWAHATI,NA
01-09-93,3,PATNA,NA
01-09-93,3,SHILLONG,NA
01-09-93,3,AIZAWL,NA
01-09-93,3,BHUBANESHWAR,NA
01-09-93,3,CUTTACK,NA
01-09-93,3,KOLKATA,NA
01-09-93,3,AGARTALA,NA
01-09-93,4,HYDERABAD,NA
01-09-93,4,VIJAYAWADA,NA
01-09-93,4,BANGALORE,NA
01-09-93,4,THIRUVANANTHAPURAM,NA
01-09-93,4,ERNAKULAM,NA
01-09-93,4,CHENNAI,NA
01-09-93,4,MADURAI,NA
01-09-93,4,PONDICHERRY,NA
08-09-93,1,HISAR,NA
08-09-93,1,KARNAL,NA
08-09-93,1,SHIMLA,NA
08-09-93,1,MANDI,NA
08-09-93,1,SRINAGAR,NA
08-09-93,1,JAMMU,NA
08-09-93,1,AMRITSAR,NA
08-09-93,1,LUDHIANA,NA
08-09-93,1,LUCKNOW,NA
08-09-93,1,KANPUR,NA
08-09-93,1,CHANDIGARH,NA
08-09-93,1,DELHI,NA
08-09-93,2,AHMEDABAD,NA
08-09-93,2,RAJKOT,NA
08-09-93,2,PANAJI,NA
08-09-93,2,BHOPAL,NA
08-09-93,2,INDORE,NA
08-09-93,2,MUMBAI,NA
08-09-93,2,NAGPUR,NA
08-09-93,2,JAIPUR,NA
08-09-93,2,JODHPUR,NA
08-09-93,3,GUWAHATI,NA
08-09-93,3,PATNA,NA
08-09-93,3,SHILLONG,NA
08-09-93,3,AIZAWL,NA
08-09-93,3,BHUBANESHWAR,NA
08-09-93,3,CUTTACK,NA
08-09-93,3,KOLKATA,NA
08-09-93,3,AGARTALA,NA
08-09-93,4,HYDERABAD,NA
08-09-93,4,VIJAYAWADA,NA
08-09-93,4,BANGALORE,NA
08-09-93,4,THIRUVANANTHAPURAM,NA
08-09-93,4,ERNAKULAM,NA
08-09-93,4,CHENNAI,NA
08-09-93,4,MADURAI,NA
08-09-93,4,PONDICHERRY,NA
15-09-93,1,HISAR,NA
15-09-93,1,KARNAL,NA
15-09-93,1,SHIMLA,NA
15-09-93,1,MANDI,NA
15-09-93,1,SRINAGAR,NA
15-09-93,1,JAMMU,NA
15-09-93,1,AMRITSAR,NA
15-09-93,1,LUDHIANA,NA
15-09-93,1,LUCKNOW,NA
15-09-93,1,KANPUR,NA
15-09-93,1,CHANDIGARH,NA
15-09-93,1,DELHI,NA
15-09-93,2,AHMEDABAD,NA
15-09-93,2,RAJKOT,NA
15-09-93,2,PANAJI,NA
15-09-93,2,BHOPAL,NA
15-09-93,2,INDORE,NA
15-09-93,2,MUMBAI,NA
15-09-93,2,NAGPUR,NA
15-09-93,2,JAIPUR,NA
15-09-93,2,JODHPUR,NA
15-09-93,3,GUWAHATI,NA
15-09-93,3,PATNA,NA
15-09-93,3,SHILLONG,NA
15-09-93,3,AIZAWL,NA
15-09-93,3,BHUBANESHWAR,NA
15-09-93,3,CUTTACK,NA
15-09-93,3,KOLKATA,NA
15-09-93,3,AGARTALA,NA
15-09-93,4,HYDERABAD,NA
15-09-93,4,VIJAYAWADA,NA
15-09-93,4,BANGALORE,NA
15-09-93,4,THIRUVANANTHAPURAM,NA
15-09-93,4,ERNAKULAM,NA
15-09-93,4,CHENNAI,NA
15-09-93,4,MADURAI,NA
15-09-93,4,PONDICHERRY,NA
22-09-93,1,HISAR,NA
22-09-93,1,KARNAL,NA
22-09-93,1,SHIMLA,NA
22-09-93,1,MANDI,NA
22-09-93,1,SRINAGAR,NA
22-09-93,1,JAMMU,NA
22-09-93,1,AMRITSAR,NA
22-09-93,1,LUDHIANA,NA
22-09-93,1,LUCKNOW,NA
22-09-93,1,KANPUR,NA
22-09-93,1,CHANDIGARH,NA
22-09-93,1,DELHI,NA
22-09-93,2,AHMEDABAD,NA
22-09-93,2,RAJKOT,NA
22-09-93,2,PANAJI,NA
22-09-93,2,BHOPAL,NA
22-09-93,2,INDORE,NA
22-09-93,2,MUMBAI,NA
22-09-93,2,NAGPUR,NA
22-09-93,2,JAIPUR,NA
22-09-93,2,JODHPUR,NA
22-09-93,3,GUWAHATI,NA
22-09-93,3,PATNA,NA
22-09-93,3,SHILLONG,NA
22-09-93,3,AIZAWL,NA
22-09-93,3,BHUBANESHWAR,NA
22-09-93,3,CUTTACK,NA
22-09-93,3,KOLKATA,NA
22-09-93,3,AGARTALA,NA
22-09-93,4,HYDERABAD,NA
22-09-93,4,VIJAYAWADA,NA
22-09-93,4,BANGALORE,NA
22-09-93,4,THIRUVANANTHAPURAM,NA
22-09-93,4,ERNAKULAM,NA
22-09-93,4,CHENNAI,NA
22-09-93,4,MADURAI,NA
22-09-93,4,PONDICHERRY,NA
29-09-93,1,HISAR,NA
29-09-93,1,KARNAL,NA
29-09-93,1,SHIMLA,NA
29-09-93,1,MANDI,NA
29-09-93,1,SRINAGAR,NA
29-09-93,1,JAMMU,NA
29-09-93,1,AMRITSAR,NA
29-09-93,1,LUDHIANA,NA
29-09-93,1,LUCKNOW,NA
29-09-93,1,KANPUR,NA
29-09-93,1,CHANDIGARH,NA
29-09-93,1,DELHI,NA
29-09-93,2,AHMEDABAD,NA
29-09-93,2,RAJKOT,NA
29-09-93,2,PANAJI,NA
29-09-93,2,BHOPAL,NA
29-09-93,2,INDORE,NA
29-09-93,2,MUMBAI,NA
29-09-93,2,NAGPUR,NA
29-09-93,2,JAIPUR,NA
29-09-93,2,JODHPUR,NA
29-09-93,3,GUWAHATI,NA
29-09-93,3,PATNA,NA
29-09-93,3,SHILLONG,NA
29-09-93,3,AIZAWL,NA
29-09-93,3,BHUBANESHWAR,NA
29-09-93,3,CUTTACK,NA
29-09-93,3,KOLKATA,NA
29-09-93,3,AGARTALA,NA
29-09-93,4,HYDERABAD,NA
29-09-93,4,VIJAYAWADA,NA
29-09-93,4,BANGALORE,NA
29-09-93,4,THIRUVANANTHAPURAM,NA
29-09-93,4,ERNAKULAM,NA
29-09-93,4,CHENNAI,NA
29-09-93,4,MADURAI,NA
29-09-93,4,PONDICHERRY,NA
06-10-93,1,HISAR,NA
06-10-93,1,KARNAL,NA
06-10-93,1,SHIMLA,NA
06-10-93,1,MANDI,NA
06-10-93,1,SRINAGAR,NA
06-10-93,1,JAMMU,NA
06-10-93,1,AMRITSAR,NA
06-10-93,1,LUDHIANA,NA
06-10-93,1,LUCKNOW,NA
06-10-93,1,KANPUR,NA
06-10-93,1,CHANDIGARH,NA
06-10-93,1,DELHI,NA
06-10-93,2,AHMEDABAD,NA
06-10-93,2,RAJKOT,NA
06-10-93,2,PANAJI,NA
06-10-93,2,BHOPAL,NA
06-10-93,2,INDORE,NA
06-10-93,2,MUMBAI,NA
06-10-93,2,NAGPUR,NA
06-10-93,2,JAIPUR,NA
06-10-93,2,JODHPUR,NA
06-10-93,3,GUWAHATI,NA
06-10-93,3,PATNA,NA
06-10-93,3,SHILLONG,NA
06-10-93,3,AIZAWL,NA
06-10-93,3,BHUBANESHWAR,NA
06-10-93,3,CUTTACK,NA
06-10-93,3,KOLKATA,NA
06-10-93,3,AGARTALA,NA
06-10-93,4,HYDERABAD,NA
06-10-93,4,VIJAYAWADA,NA
06-10-93,4,BANGALORE,NA
06-10-93,4,THIRUVANANTHAPURAM,NA
06-10-93,4,ERNAKULAM,NA
06-10-93,4,CHENNAI,NA
06-10-93,4,MADURAI,NA
06-10-93,4,PONDICHERRY,NA
13-10-93,1,HISAR,NA
13-10-93,1,KARNAL,NA
13-10-93,1,SHIMLA,NA
13-10-93,1,MANDI,NA
13-10-93,1,SRINAGAR,NA
13-10-93,1,JAMMU,NA
13-10-93,1,AMRITSAR,NA
13-10-93,1,LUDHIANA,NA
13-10-93,1,LUCKNOW,NA
13-10-93,1,KANPUR,NA
13-10-93,1,CHANDIGARH,NA
13-10-93,1,DELHI,NA
13-10-93,2,AHMEDABAD,NA
13-10-93,2,RAJKOT,NA
13-10-93,2,PANAJI,NA
13-10-93,2,BHOPAL,NA
13-10-93,2,INDORE,NA
13-10-93,2,MUMBAI,NA
13-10-93,2,NAGPUR,NA
13-10-93,2,JAIPUR,NA
13-10-93,2,JODHPUR,NA
13-10-93,3,GUWAHATI,NA
13-10-93,3,PATNA,NA
13-10-93,3,SHILLONG,NA
13-10-93,3,AIZAWL,NA
13-10-93,3,BHUBANESHWAR,NA
13-10-93,3,CUTTACK,NA
13-10-93,3,KOLKATA,NA
13-10-93,3,AGARTALA,NA
13-10-93,4,HYDERABAD,NA
13-10-93,4,VIJAYAWADA,NA
13-10-93,4,BANGALORE,NA
13-10-93,4,THIRUVANANTHAPURAM,NA
13-10-93,4,ERNAKULAM,NA
13-10-93,4,CHENNAI,NA
13-10-93,4,MADURAI,NA
13-10-93,4,PONDICHERRY,NA
20-10-93,1,HISAR,NA
20-10-93,1,KARNAL,NA
20-10-93,1,SHIMLA,NA
20-10-93,1,MANDI,NA
